CustomerID,OrderMonth,PreviousOrderMonth
17651,2011-10,2011-09
17651,2011-11,2011-10
17653,2011-09,2011-08
17656,2011-09,2011-08
17659,2011-02,2010-12
17659,2011-06,2011-05
17659,2011-11,2011-10
17659,2011-12,2011-11
17668,2011-12,2011-11
17669,2011-05,2011-04
17669,2011-06,2011-05
17669,2011-09,2011-08
17669,2011-10,2011-09
17675,2011-01,2010-12
17675,2011-02,2011-01
17675,2011-03,2011-02
17675,2011-04,2011-03
17675,2011-05,2011-04
17675,2011-06,2011-05
17675,2011-07,2011-06
17675,2011-08,2011-07
17675,2011-09,2011-08
17675,2011-10,2011-09
17675,2011-11,2011-10
17675,2011-12,2011-11
17677,2011-01,2010-12
17677,2011-02,2011-01
17677,2011-03,2011-02
17677,2011-04,2011-03
17677,2011-05,2011-04
17677,2011-06,2011-05
17677,2011-07,2011-06
17677,2011-08,2011-07
17677,2011-09,2011-08
17677,2011-10,2011-09
17677,2011-11,2011-10
17677,2011-12,2011-11
17682,2011-04,2010-12
17682,2011-05,2011-04
17682,2011-06,2011-05
17682,2011-07,2011-06
17682,2011-08,2011-07
17685,2011-01,2010-12
17685,2011-02,2011-01
17685,2011-03,2011-02
17695,2011-07,2011-06
17700,2011-03,2010-12
17705,2011-03,2011-02
17705,2011-08,2011-07
17705,2011-09,2011-08
17705,2011-12,2011-11
17716,2011-04,2011-03
17716,2011-09,2011-08
17720,2011-04,2010-12
17723,2011-06,2011-05
17723,2011-07,2011-06
17723,2011-08,2011-07
17725,2011-04,2011-03
17725,2011-05,2011-04
17725,2011-06,2011-05
17725,2011-07,2011-06
17725,2011-08,2011-07
17725,2011-09,2011-08
17725,2011-10,2011-09
17725,2011-11,2011-10
17728,2011-10,2011-09
17728,2011-11,2011-10
17728,2011-12,2011-11
17739,2011-01,2010-12
17739,2011-06,2011-05
17739,2011-10,2011-09
17739,2011-11,2011-10
17760,2011-11,2010-12
17768,2011-12,2011-11
17788,2011-09,2011-08
17812,2011-11,2010-12
17813,2011-10,2011-09
17813,2011-11,2011-10
17816,2011-03,2010-12
17816,2011-11,2011-10
17828,2011-12,2011-11
17837,2011-07,2011-06
17837,2011-10,2011-09
17838,2011-02,2010-12
17848,2011-01,2010-12
17848,2011-02,2011-01
17848,2011-07,2011-06
17848,2011-08,2011-07
17848,2011-09,2011-08
17850,2011-02,2010-12
17856,2011-04,2011-03
17858,2011-01,2010-12
17858,2011-02,2011-01
17858,2011-03,2011-02
17858,2011-09,2011-08
17858,2011-10,2011-09
17863,2011-02,2010-12
17863,2011-03,2011-02
17863,2011-10,2011-09
17865,2011-02,2010-12
17865,2011-03,2011-02
17865,2011-04,2011-03
17865,2011-05,2011-04
17865,2011-06,2011-05
17865,2011-07,2011-06
17865,2011-08,2011-07
17865,2011-09,2011-08
17865,2011-10,2011-09
17865,2011-11,2011-10
17869,2011-04,2010-12
17869,2011-05,2011-04
17874,2011-04,2011-03
17888,2011-01,2010-12
17888,2011-10,2011-09
17888,2011-11,2011-10
17894,2011-01,2010-12
17894,2011-02,2011-01
17912,2011-02,2010-12
17920,2011-01,2010-12
17920,2011-05,2011-04
17920,2011-08,2011-07
17920,2011-09,2011-08
17920,2011-10,2011-09
17920,2011-11,2011-10
17920,2011-12,2011-11
17929,2011-03,2011-02
17929,2011-09,2011-08
17937,2011-02,2010-12
17937,2011-03,2011-02
17937,2011-12,2011-11
17940,2011-03,2011-02
17940,2011-04,2011-03
17940,2011-05,2011-04
17940,2011-06,2011-05
17949,2011-01,2010-12
17949,2011-02,2011-01
17949,2011-03,2011-02
17949,2011-04,2011-03
17949,2011-05,2011-04
17949,2011-06,2011-05
17949,2011-07,2011-06
17949,2011-08,2011-07
17949,2011-09,2011-08
17949,2011-10,2011-09
17949,2011-11,2011-10
17949,2011-12,2011-11
17950,2011-09,2010-12
17954,2011-01,2010-12
17954,2011-02,2011-01
17954,2011-03,2011-02
17954,2011-04,2011-03
17964,2011-11,2010-12
17966,2011-07,2011-06
17969,2011-06,2010-12
17974,2011-11,2011-10
17975,2011-01,2010-12
17975,2011-02,2011-01
17975,2011-03,2011-02
17975,2011-04,2011-03
17975,2011-05,2011-04
17975,2011-08,2011-07
17975,2011-11,2011-10
17980,2011-05,2010-12
17980,2011-06,2011-05
17988,2011-08,2011-07
17994,2011-03,2011-02
17997,2011-07,2011-06
17999,2011-11,2010-12
18016,2011-01,2010-12
18037,2011-01,2010-12
18037,2011-04,2011-03
18041,2011-01,2010-12
18041,2011-02,2011-01
18041,2011-03,2011-02
18041,2011-04,2011-03
18041,2011-05,2011-04
18041,2011-06,2011-05
18041,2011-07,2011-06
18041,2011-08,2011-07
18041,2011-09,2011-08
18044,2011-03,2010-12
18044,2011-04,2011-03
18044,2011-05,2011-04
18044,2011-06,2011-05
18044,2011-12,2011-11
18053,2011-10,2011-09
18062,2011-06,2011-05
18071,2011-03,2010-12
18072,2011-07,2011-06
18073,2011-06,2011-05
18073,2011-07,2011-06
18073,2011-08,2011-07
18075,2011-01,2010-12
18075,2011-02,2011-01
18075,2011-03,2011-02
18075,2011-06,2011-05
18075,2011-07,2011-06
18075,2011-08,2011-07
18075,2011-11,2011-10
18081,2011-08,2011-07
18092,2011-01,2010-12
18092,2011-09,2011-08
18092,2011-12,2011-11
18093,2011-09,2011-08
18096,2011-11,2011-10
18102,2011-02,2010-12
18102,2011-03,2011-02
18102,2011-04,2011-03
18102,2011-05,2011-04
18102,2011-06,2011-05
18102,2011-07,2011-06
18102,2011-08,2011-07
18102,2011-09,2011-08
18102,2011-10,2011-09
18102,2011-11,2011-10
18102,2011-12,2011-11
18109,2011-01,2010-12
18109,2011-02,2011-01
18109,2011-03,2011-02
18109,2011-04,2011-03
18109,2011-05,2011-04
18109,2011-06,2011-05
18109,2011-07,2011-06
18109,2011-08,2011-07
18109,2011-09,2011-08
18109,2011-10,2011-09
18109,2011-11,2011-10
18109,2011-12,2011-11
18116,2011-02,2010-12
18118,2011-01,2010-12
18118,2011-02,2011-01
18118,2011-03,2011-02
18118,2011-04,2011-03
18118,2011-05,2011-04
18118,2011-06,2011-05
18118,2011-07,2011-06
18118,2011-10,2011-09
18118,2011-11,2011-10
18122,2011-10,2011-09
18122,2011-11,2011-10
18122,2011-12,2011-11
18143,2011-08,2011-07
18156,2011-11,2010-12
18167,2011-09,2011-08
18167,2011-12,2011-11
18168,2011-02,2010-12
18168,2011-03,2011-02
18168,2011-06,2011-05
18171,2011-07,2011-06
18171,2011-10,2011-09
18172,2011-03,2011-02
18172,2011-04,2011-03
18172,2011-05,2011-04
18172,2011-06,2011-05
18172,2011-07,2011-06
18172,2011-08,2011-07
18172,2011-09,2011-08
18172,2011-10,2011-09
18172,2011-11,2011-10
18173,2011-04,2011-03
18173,2011-05,2011-04
18183,2011-04,2011-03
18183,2011-05,2011-04
18188,2011-10,2011-09
18188,2011-11,2011-10
18194,2011-10,2011-09
18198,2011-02,2011-01
18198,2011-03,2011-02
18198,2011-04,2011-03
18198,2011-05,2011-04
18198,2011-06,2011-05
18198,2011-07,2011-06
18198,2011-08,2011-07
18198,2011-09,2011-08
18198,2011-12,2011-11
18204,2011-09,2011-08
18210,2011-11,2011-10
18210,2011-12,2011-11
18220,2011-05,2011-04
18225,2011-02,2010-12
18225,2011-03,2011-02
18225,2011-08,2011-07
18225,2011-09,2011-08
18225,2011-10,2011-09
18225,2011-11,2011-10
18225,2011-12,2011-11
18229,2011-01,2010-12
18229,2011-02,2011-01
18229,2011-03,2011-02
18229,2011-04,2011-03
18229,2011-05,2011-04
18229,2011-06,2011-05
18229,2011-07,2011-06
18229,2011-08,2011-07
18229,2011-09,2011-08
18229,2011-10,2011-09
18229,2011-11,2011-10
18230,2011-02,2010-12
18230,2011-05,2011-04
18230,2011-06,2011-05
18231,2011-03,2011-02
18231,2011-04,2011-03
18231,2011-05,2011-04
18237,2011-08,2011-07
18237,2011-09,2011-08
18237,2011-10,2011-09
18239,2011-01,2010-12
18245,2011-01,2010-12
18245,2011-02,2011-01
18259,2011-09,2010-12
18261,2011-10,2011-09
18270,2011-04,2011-03
