InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,TotalAmount
545340,22606,WOODEN SKITTLES GARDEN SET,2,2011-03-02,15.95,15416,United Kingdom,31.9
545447,22745,POPPY'S PLAYHOUSE BEDROOM ,6,2011-03-02,2.1,17426,United Kingdom,12.6
545464,22467,GUMBALL COAT RACK,2,2011-03-03,4.96,Unknown,United Kingdom,9.92
545468,21497,FANCY FONTS BIRTHDAY WRAP,25,2011-03-03,0.42,16571,United Kingdom,10.5
545514,21558,SKULL LUNCH BOX WITH CUTLERY ,1,2011-03-03,2.55,15053,United Kingdom,2.55
545517,POST,POSTAGE,1,2011-03-03,18.0,12727,France,18.0
545568,22139,RETROSPOT TEA SET CERAMIC 11 PC ,1,2011-03-03,10.79,Unknown,United Kingdom,10.79
545568,22933,BAKING MOULD EASTER EGG MILK CHOC,1,2011-03-03,5.79,Unknown,United Kingdom,5.79
545581,21112,SWISS ROLL TOWEL PINK  SPOTS,24,2011-03-04,2.55,Unknown,United Kingdom,61.2
545636,22251,BIRDHOUSE DECORATION MAGIC GARDEN,12,2011-03-04,1.25,16449,United Kingdom,15.0
545654,22863,SOAP DISH BROCANTE,8,2011-03-04,2.95,15681,United Kingdom,23.6
545662,23177,TREASURE ISLAND BOOK BOX,8,2011-03-04,2.25,15358,United Kingdom,18.0
545662,23126,DOLLCRAFT GIRL AMELIE KIT,4,2011-03-04,4.95,15358,United Kingdom,19.8
545664,21624,VINTAGE UNION JACK DOORSTOP,3,2011-03-04,5.95,12584,Italy,17.85
545667,22470,HEART OF WICKER LARGE,1,2011-03-04,2.95,Unknown,United Kingdom,2.95
545667,22774,RED DRAWER KNOB ACRYLIC EDWARDIAN,3,2011-03-04,2.5,Unknown,United Kingdom,7.5
545681,22640,SET OF 4 NAPKIN CHARMS 3 KEYS ,9,2011-03-06,2.55,16923,United Kingdom,22.95
545701,22061,LARGE CAKE STAND  HANGING STRAWBERY,1,2011-03-06,9.95,17107,United Kingdom,9.95
545702,22876,NUMBER TILE COTTAGE GARDEN 8,1,2011-03-06,1.95,14247,United Kingdom,1.95
545713,35970,ZINC FOLKART SLEIGH BELLS,1,2011-03-07,4.13,Unknown,United Kingdom,4.13
545714,21156,RETROSPOT CHILDRENS APRON,1,2011-03-07,4.13,Unknown,United Kingdom,4.13
545717,22386,JUMBO BAG PINK POLKADOT,6,2011-03-07,4.13,Unknown,United Kingdom,24.78
C545724,22423,REGENCY CAKESTAND 3 TIER,-8,2011-03-07,12.75,14051,United Kingdom,-102.0
545895,22228,BUNNY WOODEN PAINTED WITH BIRD ,2,2011-03-07,1.63,Unknown,United Kingdom,3.26
545895,35915C,PEACH KNITTED HEN ,8,2011-03-07,0.83,Unknown,United Kingdom,6.64
545897,DCGSSGIRL,GIRLS PARTY BAG,5,2011-03-07,3.29,Unknown,United Kingdom,16.45
545901,22361,GLASS JAR DAISY FRESH COTTON WOOL,2,2011-03-07,2.95,15834,United Kingdom,5.9
545901,21121,SET/10 RED POLKADOT PARTY CANDLES,2,2011-03-07,1.25,15834,United Kingdom,2.5
545905,22178,VICTORIAN GLASS HANGING T-LIGHT,12,2011-03-08,1.25,15234,United Kingdom,15.0
545907,22436,12 COLOURED PARTY BALLOONS,20,2011-03-08,0.65,15806,United Kingdom,13.0
545933,22740,POLKADOT PEN,48,2011-03-08,0.85,13908,United Kingdom,40.8
545978,22960,JAM MAKING SET WITH JARS,1,2011-03-08,4.25,13975,United Kingdom,4.25
545978,22722,SET OF 6 SPICE TINS PANTRY DESIGN,2,2011-03-08,3.95,13975,United Kingdom,7.9
545978,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,2,2011-03-08,4.95,13975,United Kingdom,9.9
545998,22840,ROUND CAKE TIN VINTAGE RED,4,2011-03-08,7.95,13373,United Kingdom,31.8
546005,22274,FELTCRAFT DOLL EMILY,6,2011-03-08,2.95,14426,United Kingdom,17.7
546007,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,3,2011-03-08,10.79,Unknown,United Kingdom,32.37
546013,21034,REX CASH+CARRY JUMBO SHOPPER,1,2011-03-08,0.95,16495,United Kingdom,0.95
546079,22267,EASTER DECORATION EGG BUNNY ,12,2011-03-09,1.25,14534,United Kingdom,15.0
546096,22195,LARGE HEART MEASURING SPOONS,12,2011-03-09,1.65,15502,United Kingdom,19.8
546104,22193,RED DINER WALL CLOCK,1,2011-03-09,8.5,14527,United Kingdom,8.5
546118,48138,DOORMAT UNION FLAG,10,2011-03-09,6.75,13078,United Kingdom,67.5
546118,22191,IVORY DINER WALL CLOCK,2,2011-03-09,8.5,13078,United Kingdom,17.0
546136,85186A,EASTER BUNNY GARLAND OF FLOWERS,2,2011-03-09,0.83,Unknown,United Kingdom,1.66
546220,22666,RECIPE BOX PANTRY YELLOW DESIGN,3,2011-03-10,2.95,16745,United Kingdom,8.850000000000001
546230,47591D,PINK FAIRY CAKE CHILDRENS APRON,8,2011-03-10,1.95,13871,United Kingdom,15.6
546250,22499,WOODEN UNION JACK BUNTING,3,2011-03-10,5.95,14350,United Kingdom,17.85
546255,84949,SILVER HANGING T-LIGHT HOLDER,6,2011-03-10,1.65,13468,United Kingdom,9.899999999999999
546306,23182,TOILET SIGN OCCUPIED OR VACANT,1,2011-03-10,2.46,Unknown,United Kingdom,2.46
546306,47504K,ENGLISH ROSE GARDEN SECATEURS,1,2011-03-10,8.29,Unknown,United Kingdom,8.29
546306,85187,S/12 MINI RABBIT EASTER,1,2011-03-10,3.29,Unknown,United Kingdom,3.29
546306,90158,ST TROPEZ NECKLACE,1,2011-03-10,4.98,Unknown,United Kingdom,4.98
546315,21626,VINTAGE UNION JACK PENNANT,12,2011-03-11,1.95,16558,United Kingdom,23.4
546318,85123A,WHITE HANGING HEART T-LIGHT HOLDER,100,2011-03-11,2.55,16013,United Kingdom,255.0
546376,22224,WHITE LOVEBIRD LANTERN,6,2011-03-11,2.95,13842,United Kingdom,17.7
546385,22423,REGENCY CAKESTAND 3 TIER,16,2011-03-11,10.95,16652,United Kingdom,175.2
546422,20829,GLITTER HANGING BUTTERFLY STRING,2,2011-03-13,2.1,15547,United Kingdom,4.2
546423,85093,CANDY SPOT EGG WARMER HARE,5,2011-03-13,0.39,14502,United Kingdom,1.95
546426,84218,BOX/12 CHICK & EGG IN BASKET,1,2011-03-13,1.95,13708,United Kingdom,1.95
546429,22176,BLUE OWL SOFT TOY,2,2011-03-13,2.95,17611,United Kingdom,5.9
546440,82494L,WOODEN FRAME ANTIQUE WHITE ,6,2011-03-14,2.95,16871,United Kingdom,17.7
546543,21460,GREEN EASTER EGG HUNT START POST,1,2011-03-14,1.95,17841,United Kingdom,1.95
546561,21187,WHITE BELL HONEYCOMB PAPER GARLAND ,12,2011-03-15,1.65,18260,United Kingdom,19.8
546561,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,2011-03-15,0.55,18260,United Kingdom,13.2
546636,21187,WHITE BELL HONEYCOMB PAPER GARLAND ,3,2011-03-15,1.65,14534,United Kingdom,4.949999999999999
546636,22845,VINTAGE CREAM CAT FOOD CONTAINER,1,2011-03-15,6.35,14534,United Kingdom,6.35
546643,22931,BAKING MOULD HEART WHITE CHOCOLATE,6,2011-03-15,2.55,16214,United Kingdom,15.3
546644,22173,METAL 4 HOOK HANGER FRENCH CHATEAU,8,2011-03-15,2.95,15932,United Kingdom,23.6
546650,21100,CHARLIE AND LOLA CHARLOTTE BAG,1,2011-03-15,4.13,Unknown,United Kingdom,4.13
546656,22899,CHILDREN'S APRON DOLLY GIRL ,1,2011-03-15,4.13,Unknown,United Kingdom,4.13
546670,21040,MODERN VINTAGE COTTON SHOPPING BAG,5,2011-03-15,0.79,13451,United Kingdom,3.95
546737,20685,DOORMAT RED RETROSPOT,2,2011-03-16,7.95,13358,United Kingdom,15.9
546774,84535A,ENGLISH ROSE NOTEBOOK A6 SIZE,3,2011-03-16,0.65,14505,United Kingdom,1.95
546850,22052,VINTAGE CARAVAN GIFT WRAP,25,2011-03-17,0.42,13268,United Kingdom,10.5
546871,22860,EASTER TIN CHICKS PINK DAISY,6,2011-03-17,1.65,16746,United Kingdom,9.899999999999999
546884,22282,12 EGG HOUSE PAINTED WOOD,1,2011-03-17,24.96,Unknown,United Kingdom,24.96
546888,23010,CIRCUS PARADE BABY GIFT SET,1,2011-03-17,24.96,Unknown,United Kingdom,24.96
546891,35961,FOLKART ZINC HEART CHRISTMAS DEC,1,2011-03-17,1.63,Unknown,United Kingdom,1.63
546896,20718,RED RETROSPOT SHOPPER BAG,1,2011-03-17,2.46,Unknown,United Kingdom,2.46
546896,22333,RETROSPOT PARTY BAG + STICKER SET,2,2011-03-17,3.29,Unknown,United Kingdom,6.58
546896,22680,FRENCH BLUE METAL DOOR SIGN 5,1,2011-03-17,2.46,Unknown,United Kingdom,2.46
C546901,22741,FUNKY DIVA PEN,-2,2011-03-17,0.85,14112,United Kingdom,-1.7
546909,22971,QUEENS GUARD COFFEE MUG,6,2011-03-17,2.55,14056,United Kingdom,15.3
546913,85095,THREE CANVAS LUGGAGE TAGS,1,2011-03-17,1.95,15861,United Kingdom,1.95
546933,22372,AIRLINE BAG VINTAGE WORLD CHAMPION ,1,2011-03-18,0.0,Unknown,United Kingdom,0.0
546950,22261,FELT EGG COSY WHITE RABBIT ,3,2011-03-18,0.85,16511,United Kingdom,2.55
546950,21731,RED TOADSTOOL LED NIGHT LIGHT,2,2011-03-18,1.65,16511,United Kingdom,3.3
546951,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,6,2011-03-18,1.25,17673,United Kingdom,7.5
546951,22436,12 COLOURED PARTY BALLOONS,10,2011-03-18,0.65,17673,United Kingdom,6.5
546972,21041,RED RETROSPOT OVEN GLOVE DOUBLE,3,2011-03-18,6.63,Unknown,United Kingdom,19.89
546981,22970,LONDON BUS COFFEE MUG,6,2011-03-18,2.55,14066,United Kingdom,15.3
547034,22845,VINTAGE CREAM CAT FOOD CONTAINER,12,2011-03-20,5.55,18229,United Kingdom,66.6
547046,37482P,CUBIC MUG PINK POLKADOT,12,2011-03-20,0.39,13725,United Kingdom,4.68
547061,37448,CERAMIC CAKE DESIGN SPOTTED MUG,12,2011-03-20,1.49,12407,Belgium,17.88
547063,21078,SET/20 STRAWBERRY PAPER NAPKINS ,2,2011-03-20,0.85,14769,United Kingdom,1.7
547066,21238,RED RETROSPOT CUP,8,2011-03-20,0.85,12921,United Kingdom,6.8
547070,22341,LOVE GARLAND PAINTED ZINC ,2,2011-03-20,1.65,16115,United Kingdom,3.3
547074,22727,ALARM CLOCK BAKELIKE RED ,4,2011-03-20,3.75,13102,United Kingdom,15.0
547079,21637,ASSORTED SANSKRIT MINI NOTEBOOK,18,2011-03-20,1.25,15408,United Kingdom,22.5
547081,20685,DOORMAT RED RETROSPOT,2,2011-03-20,7.95,14205,United Kingdom,15.9
547088,21715,GIRLS VINTAGE TIN SEASIDE BUCKET,8,2011-03-20,2.55,14223,United Kingdom,20.4
547094,22993,SET OF 4 PANTRY JELLY MOULDS,24,2011-03-21,1.25,13934,United Kingdom,30.0
547094,23177,TREASURE ISLAND BOOK BOX,8,2011-03-21,2.25,13934,United Kingdom,18.0
547097,48116,DOORMAT MULTICOLOUR STRIPE,2,2011-03-21,7.95,13021,United Kingdom,15.9
547099,84763,ZINC FINISH 15CM PLANTER POTS,12,2011-03-21,1.25,18224,United Kingdom,15.0
547102,21982,PACK OF 12 SUKI TISSUES ,24,2011-03-21,0.29,14245,United Kingdom,6.959999999999999
547194,21232,STRAWBERRY CERAMIC TRINKET BOX,4,2011-03-21,1.25,12637,France,5.0
547202,22173,METAL 4 HOOK HANGER FRENCH CHATEAU,2,2011-03-21,2.95,17841,United Kingdom,5.9
547206,21535,RED RETROSPOT SMALL MILK JUG,1,2011-03-21,2.55,16791,United Kingdom,2.55
547223,22661,CHARLOTTE BAG DOLLY GIRL DESIGN,3,2011-03-21,0.85,12867,United Kingdom,2.55
547248,22730,ALARM CLOCK BAKELIKE IVORY,1,2011-03-22,7.46,Unknown,United Kingdom,7.46
547250,21700,BIG DOUGHNUT FRIDGE MAGNETS,1,2011-03-22,8.29,Unknown,United Kingdom,8.29
547250,82580,BATHROOM METAL SIGN,1,2011-03-22,1.25,Unknown,United Kingdom,1.25
547329,20681,,-1,2011-03-22,0.0,Unknown,United Kingdom,0.0
547334,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2011-03-22,2.95,15044,United Kingdom,17.7
547358,22301,COFFEE MUG CAT + BIRD DESIGN,4,2011-03-22,2.55,15998,United Kingdom,10.2
547379,21984,PACK OF 12 PINK PAISLEY TISSUES ,24,2011-03-22,0.29,12720,Germany,6.959999999999999
547380,84992,72 SWEETHEART FAIRY CAKE CASES,6,2011-03-22,0.55,16809,United Kingdom,3.3
547389,22919,HERB MARKER MINT,4,2011-03-22,0.65,16721,United Kingdom,2.6
C547410,21937,STRAWBERRY   PICNIC BAG,-1,2011-03-23,2.95,18183,United Kingdom,-2.95
547412,22416,SET OF 36 DOILIES SPACEBOY DESIGN ,12,2011-03-23,1.45,12399,Belgium,17.4
547521,21056,DOCTOR'S BAG SOFT TOY,1,2011-03-23,8.95,16713,United Kingdom,8.95
547547,20969,RED FLORAL FELTCRAFT SHOULDER BAG,1,2011-03-23,7.46,Unknown,United Kingdom,7.46
547564,22488,NATURAL SLATE RECTANGLE CHALKBOARD,12,2011-03-24,1.65,17512,United Kingdom,19.8
547567,22661,CHARLOTTE BAG DOLLY GIRL DESIGN,10,2011-03-24,0.85,17644,United Kingdom,8.5
547567,85049D,BRIGHT BLUES RIBBONS ,12,2011-03-24,1.25,17644,United Kingdom,15.0
547656,22633,HAND WARMER UNION JACK,1,2011-03-24,2.1,13263,United Kingdom,2.1
547689,22676,FRENCH BLUE METAL DOOR SIGN 1,1,2011-03-24,1.25,17757,United Kingdom,1.25
547698,22423,REGENCY CAKESTAND 3 TIER,4,2011-03-24,12.75,15304,United Kingdom,51.0
547726,85099F,JUMBO BAG STRAWBERRY,100,2011-03-25,1.65,16029,United Kingdom,165.0
547830,21990,MODERN FLORAL STATIONERY SET,1,2011-03-25,2.46,Unknown,United Kingdom,2.46
C547853,20727,LUNCH BAG  BLACK SKULL.,-3,2011-03-27,1.65,15615,United Kingdom,-4.949999999999999
547860,21078,SET/20 STRAWBERRY PAPER NAPKINS ,3,2011-03-27,0.85,17625,United Kingdom,2.55
547863,22957,SET 3 PAPER VINTAGE CHICK PAPER EGG,6,2011-03-27,2.95,12728,France,17.7
547867,22729,ALARM CLOCK BAKELIKE ORANGE,1,2011-03-27,3.75,13357,United Kingdom,3.75
547871,17012F,ORIGAMI SANDLEWOOD INCENSE/CAND SET,2,2011-03-27,2.55,16931,United Kingdom,5.1
547890,20749,ASSORTED COLOUR MINI CASES,10,2011-03-28,7.95,17227,United Kingdom,79.5
547892,22726,ALARM CLOCK BAKELIKE GREEN,4,2011-03-28,3.75,12669,France,15.0
547940,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,2,2011-03-28,4.95,16814,United Kingdom,9.9
547957,20713,,32,2011-03-28,0.0,Unknown,United Kingdom,0.0
547964,22169,FAMILY ALBUM WHITE PICTURE FRAME,2,2011-03-28,16.63,Unknown,United Kingdom,33.26
547969,22993,SET OF 4 PANTRY JELLY MOULDS,2,2011-03-28,1.25,17238,United Kingdom,2.5
548006,21063,PARTY INVITES JAZZ HEARTS,12,2011-03-29,0.85,18226,United Kingdom,10.2
548156,21586,KINGS CHOICE GIANT TUBE MATCHES,3,2011-03-29,2.55,14871,United Kingdom,7.649999999999999
548166,20727,LUNCH BAG  BLACK SKULL.,1,2011-03-29,4.96,Unknown,United Kingdom,4.96
548169,20724,RED RETROSPOT CHARLOTTE BAG,20,2011-03-29,0.85,14680,United Kingdom,17.0
548171,22433,WATERING CAN GREEN DINOSAUR,12,2011-03-29,1.95,16422,United Kingdom,23.4
548198,22517,CHILDS GARDEN RAKE PINK,3,2011-03-29,2.1,16712,United Kingdom,6.300000000000001
548218,22498,WOODEN REGATTA BUNTING,6,2011-03-30,5.95,13999,United Kingdom,35.7
548234,20726,LUNCH BAG WOODLAND,20,2011-03-30,1.65,17594,United Kingdom,33.0
548258,22766,PHOTO FRAME CORNICE,8,2011-03-30,2.95,14146,United Kingdom,23.6
548289,22302,COFFEE MUG PEARS  DESIGN,6,2011-03-30,2.55,13988,United Kingdom,15.3
548289,21078,SET/20 STRAWBERRY PAPER NAPKINS ,12,2011-03-30,0.85,13988,United Kingdom,10.2
548308,22433,WATERING CAN GREEN DINOSAUR,2,2011-03-30,1.95,17220,United Kingdom,3.9
548327,21977,PACK OF 60 PINK PAISLEY CAKE CASES,1,2011-03-30,0.55,16788,United Kingdom,0.55
548354,21975,PACK OF 60 DINOSAUR CAKE CASES,24,2011-03-30,0.55,15981,United Kingdom,13.2
548363,37342,POLKADOT COFFEE CUP & SAUCER PINK,48,2011-03-30,0.79,12428,Finland,37.92
548373,22981,PANTRY APPLE CORER,1,2011-03-30,2.92,Unknown,United Kingdom,2.92
548373,22654,DELUXE SEWING KIT ,1,2011-03-30,11.63,Unknown,United Kingdom,11.63
548505,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,3,2011-03-31,2.46,Unknown,United Kingdom,7.38
548514,21936,RED RETROSPOT PICNIC BAG,1,2011-03-31,5.79,Unknown,United Kingdom,5.79
548514,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,5,2011-03-31,4.13,Unknown,United Kingdom,20.65
548522,22907,PACK OF 20 NAPKINS PANTRY DESIGN,1,2011-03-31,1.63,Unknown,United Kingdom,1.63
548522,84596F,SMALL MARSHMALLOWS PINK BOWL,1,2011-03-31,0.83,Unknown,United Kingdom,0.83
548541,82580,BATHROOM METAL SIGN,1,2011-03-31,0.55,14957,United Kingdom,0.55
545227,22915,ASSORTED BOTTLE TOP  MAGNETS ,24,2011-03-01,0.42,12428,Finland,10.08
545301,22559,SEASIDE FLYING DISC,12,2011-03-01,1.25,12679,France,15.0
545304,22692,DOORMAT WELCOME TO OUR HOME,2,2011-03-01,7.95,16212,United Kingdom,15.9
545312,82582,AREA PATROLLED METAL SIGN,3,2011-03-01,2.1,15456,United Kingdom,6.300000000000001
545333,90209B,GREEN ENAMEL+GLASS HAIR COMB,2,2011-03-01,2.07,Unknown,United Kingdom,4.14
545333,21656,RIDGED GLASS POSY VASE ,1,2011-03-01,3.29,Unknown,United Kingdom,3.29
545333,22697,GREEN REGENCY TEACUP AND SAUCER,7,2011-03-01,5.79,Unknown,United Kingdom,40.53
545377,22311,OFFICE MUG WARMER BLACK+SILVER ,1,2011-03-02,2.95,14606,United Kingdom,2.95
545410,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,10,2011-03-02,1.95,16670,United Kingdom,19.5
545503,20685,DOORMAT RED RETROSPOT,2,2011-03-03,7.95,15719,United Kingdom,15.9
545523,22291,HANGING CHICK CREAM DECORATION,3,2011-03-03,1.45,14524,United Kingdom,4.35
545530,16161P,WRAP ENGLISH ROSE ,25,2011-03-03,0.42,17416,United Kingdom,10.5
545530,21936,RED RETROSPOT PICNIC BAG,5,2011-03-03,2.95,17416,United Kingdom,14.75
545535,22435,SET OF 9 HEART SHAPED BALLOONS,48,2011-03-03,1.25,13199,United Kingdom,60.0
545543,22423,REGENCY CAKESTAND 3 TIER,2,2011-03-03,12.75,13476,United Kingdom,25.5
545593,22776,SWEETHEART CAKESTAND 3 TIER,2,2011-03-04,9.95,17581,United Kingdom,19.9
545653,21313,GLASS HEART T-LIGHT HOLDER ,96,2011-03-04,0.64,15311,United Kingdom,61.44
545659,21889,WOODEN BOX OF DOMINOES,12,2011-03-04,1.25,15675,United Kingdom,15.0
545667,20735,BLACK MINI TAPE MEASURE ,2,2011-03-04,0.83,Unknown,United Kingdom,1.66
545667,21167,WHITE SAGE INCENSE,1,2011-03-04,0.42,Unknown,United Kingdom,0.42
545685,84970S,HANGING HEART ZINC T-LIGHT HOLDER,2,2011-03-06,0.85,14499,United Kingdom,1.7
545685,22662,LUNCH BAG DOLLY GIRL DESIGN,1,2011-03-06,1.65,14499,United Kingdom,1.65
545690,85231G,ORANGE SCENTED SET/9 T-LIGHTS,4,2011-03-06,0.85,13263,United Kingdom,3.4
545690,22361,GLASS JAR DAISY FRESH COTTON WOOL,1,2011-03-06,2.95,13263,United Kingdom,2.95
545694,21172,PARTY METAL SIGN ,96,2011-03-06,1.25,16422,United Kingdom,120.0
545713,20719,WOODLAND CHARLOTTE BAG,113,2011-03-07,2.46,Unknown,United Kingdom,277.98
545895,23184,BULL DOG BOTTLE OPENER,1,2011-03-07,9.96,Unknown,United Kingdom,9.96
545899,21736,GOLD SCROLL GLASS T-LIGHT HOLDER,6,2011-03-07,2.1,17817,United Kingdom,12.6
545908,22366,DOORMAT AIRMAIL ,2,2011-03-08,7.95,14709,United Kingdom,15.9
545913,21212,PACK OF 72 RETROSPOT CAKE CASES,24,2011-03-08,0.55,16779,United Kingdom,13.2
545914,21936,RED RETROSPOT PICNIC BAG,20,2011-03-08,2.95,13340,United Kingdom,59.0
545933,22557,PLASTERS IN TIN VINTAGE PAISLEY ,12,2011-03-08,1.65,13908,United Kingdom,19.8
545988,20677,PINK POLKADOT BOWL,8,2011-03-08,1.25,12662,Germany,10.0
545995,21933,PINK VINTAGE PAISLEY PICNIC BAG,3,2011-03-08,2.95,15023,United Kingdom,8.850000000000001
545995,21523,DOORMAT FANCY FONT HOME SWEET HOME,2,2011-03-08,7.95,15023,United Kingdom,15.9
545996,22534,MAGIC DRAWING SLATE SPACEBOY ,3,2011-03-08,0.42,14367,United Kingdom,1.26
546000,23128,DOLLCRAFT BOY JEAN-PAUL ,4,2011-03-08,4.95,13089,United Kingdom,19.8
546008,22422,TOOTHPASTE TUBE PEN,1,2011-03-08,1.25,Unknown,United Kingdom,1.25
546013,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,1,2011-03-08,2.95,16495,United Kingdom,2.95
546117,22767,TRIPLE PHOTO FRAME CORNICE ,2,2011-03-09,9.95,16771,United Kingdom,19.9
546122,85150,LADIES & GENTLEMEN METAL SIGN,1,2011-03-09,2.55,15581,United Kingdom,2.55
546136,85203,HANGING WOOD AND FELT BUTTERFLY ,2,2011-03-09,0.79,Unknown,United Kingdom,1.58
546189,22193,RED DINER WALL CLOCK,2,2011-03-10,8.5,13102,United Kingdom,17.0
546215,35095A,BLUE VICTORIAN FABRIC OVAL BOX,6,2011-03-10,0.42,14713,United Kingdom,2.52
546242,21967,PACK OF 12 SKULL TISSUES,12,2011-03-10,0.29,16743,United Kingdom,3.48
546242,22616,PACK OF 12 LONDON TISSUES ,12,2011-03-10,0.29,16743,United Kingdom,3.48
546255,22595,GINGHAM HEART DECORATION,12,2011-03-10,0.85,13468,United Kingdom,10.2
546261,47480,HANGING PHOTO CLIP ROPE LADDER,2,2011-03-10,1.65,17841,United Kingdom,3.3
546317,23230,WRAP ALPHABET DESIGN,25,2011-03-11,0.42,14913,United Kingdom,10.5
546376,22804,CANDLEHOLDER PINK HANGING HEART,6,2011-03-11,2.95,13842,United Kingdom,17.7
546387,22960,JAM MAKING SET WITH JARS,12,2011-03-11,3.75,16766,United Kingdom,45.0
546388,21327,SKULLS WRITING SET ,1,2011-03-11,2.46,Unknown,United Kingdom,2.46
546388,21972,SET OF 36 DINOSAUR PAPER DOILIES,1,2011-03-11,2.46,Unknown,United Kingdom,2.46
546388,22694,WICKER STAR ,1,2011-03-11,3.29,Unknown,United Kingdom,3.29
546396,16202A,PASTEL PINK PHOTO ALBUM ,3,2011-03-11,0.5,13226,United Kingdom,1.5
546418,M,Manual,24,2011-03-13,0.42,17315,United Kingdom,10.08
546423,84836,ZINC METAL HEART DECORATION,2,2011-03-13,1.25,14502,United Kingdom,2.5
546424,22089,PAPER BUNTING VINTAGE PAISLEY,1,2011-03-13,2.95,13956,United Kingdom,2.95
546427,22199,FRYING PAN RED RETROSPOT,2,2011-03-13,4.25,14606,United Kingdom,8.5
546435,21172,PARTY METAL SIGN ,12,2011-03-14,1.45,15671,United Kingdom,17.4
546438,22892,SET OF SALT AND PEPPER TOADSTOOLS,72,2011-03-14,1.06,15125,United Kingdom,76.32000000000001
546465,20975,12 PENCILS SMALL TUBE RED RETROSPOT,8,2011-03-14,0.65,14395,United Kingdom,5.2
546465,22276,WASH BAG VINTAGE ROSE PAISLEY,5,2011-03-14,2.55,14395,United Kingdom,12.75
546498,22912,YELLOW COAT RACK PARIS FASHION,1,2011-03-14,4.95,15493,United Kingdom,4.95
546544,22460,EMBOSSED GLASS TEALIGHT HOLDER,24,2011-03-14,1.25,16570,United Kingdom,30.0
546553,82494L,WOODEN FRAME ANTIQUE WHITE ,6,2011-03-15,2.95,13499,United Kingdom,17.7
546563,22188,BLACK HEART CARD HOLDER,4,2011-03-15,3.95,15047,United Kingdom,15.8
546569,22857,ASSORTED EASTER GIFT TAGS,12,2011-03-15,0.85,14016,EIRE,10.2
546643,22848,BREAD BIN DINER STYLE PINK,1,2011-03-15,16.95,16214,United Kingdom,16.95
546648,20728,LUNCH BAG CARS BLUE,2,2011-03-15,4.13,Unknown,United Kingdom,8.26
546651,84509a,SET OF 4 ENGLISH ROSE PLACEMATS,1,2011-03-15,7.46,Unknown,United Kingdom,7.46
546670,22243,5 HOOK HANGER RED MAGIC TOADSTOOL,5,2011-03-15,1.65,13451,United Kingdom,8.25
546678,21094,SET/6 RED SPOTTY PAPER PLATES,12,2011-03-15,0.85,12681,France,10.2
546684,22804,CANDLEHOLDER PINK HANGING HEART,32,2011-03-16,2.55,16152,United Kingdom,81.6
546769,22478,BIRDHOUSE GARDEN MARKER ,10,2011-03-16,1.25,17504,United Kingdom,12.5
546778,22089,PAPER BUNTING VINTAGE PAISLEY,1,2011-03-16,2.95,14572,United Kingdom,2.95
546786,85099C,JUMBO  BAG BAROQUE BLACK WHITE,10,2011-03-17,1.95,16523,United Kingdom,19.5
546850,20846,ZINC HEART LATTICE T-LIGHT HOLDER,6,2011-03-17,1.25,13268,United Kingdom,7.5
546850,22984,CARD GINGHAM ROSE ,12,2011-03-17,0.42,13268,United Kingdom,5.04
546850,22243,5 HOOK HANGER RED MAGIC TOADSTOOL,3,2011-03-17,1.65,13268,United Kingdom,4.949999999999999
546855,23003,TRAVEL CARD WALLET VINTAGE ROSE ,2,2011-03-17,0.42,18168,United Kingdom,0.84
546856,20725,LUNCH BAG RED RETROSPOT,10,2011-03-17,1.65,15433,United Kingdom,16.5
546884,84536B,FAIRY CAKES NOTEBOOK A7 SIZE,2,2011-03-17,0.83,Unknown,United Kingdom,1.66
546884,85059,FRENCH ENAMEL WATER BASIN,1,2011-03-17,7.46,Unknown,United Kingdom,7.46
546888,22797,CHEST OF DRAWERS GINGHAM HEART ,1,2011-03-17,33.29,Unknown,United Kingdom,33.29
546891,21931,JUMBO STORAGE BAG SUKI,2,2011-03-17,4.13,Unknown,United Kingdom,8.26
546944,48138,DOORMAT UNION FLAG,2,2011-03-18,7.95,14701,United Kingdom,15.9
546972,22077,6 RIBBONS RUSTIC CHARM,1,2011-03-18,4.13,Unknown,United Kingdom,4.13
546973,22960,JAM MAKING SET WITH JARS,1,2011-03-18,8.29,Unknown,United Kingdom,8.29
546976,20712,JUMBO BAG WOODLAND ANIMALS,1,2011-03-18,4.13,Unknown,United Kingdom,4.13
546977,21218,RED SPOTTY BISCUIT TIN,2,2011-03-18,8.29,Unknown,United Kingdom,16.58
546980,22423,REGENCY CAKESTAND 3 TIER,3,2011-03-18,12.75,13591,United Kingdom,38.25
546991,22924,FRIDGE MAGNETS LA VIE EN ROSE,6,2011-03-18,0.85,12748,United Kingdom,5.1
